3,33.33333333,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0.0,75.54,0.007072136,0,0,0,1414,-7,0,1,0,0,0,0,0,0,0,1,0
33,6.060606061,0.0,40.2,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,0.0,0.0,44.41,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,47.05882353,5.882352941,40.02,0.0,1,0,0,0,-17,1,0,0,0,0,0,0,0,1,0,0
25,8.0,0.0,177.32,0.113689095,1,1,1,431,-78,0,0,0,0,0,1,0,0,0,1,0
43,13.95348837,4.651162791,52.57,0.0,0,0,0,0,-157,0,0,0,0,0,1,0,0,1,0,0
36,30.55555556,13.88888889,89.51,0.0,1,0,0,0,-34,1,0,0,0,0,0,0,0,1,0,0
10,70.0,40.0,29.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,34.48275862,13.79310345,39.29,0.12244898,1,0,0,49,0,0,1,0,0,0,0,0,0,0,0,1
11,18.18181818,9.090909091,47.99,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,6.451612903,0.0,43.28,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,8.695652174,4.347826087,82.98,0.0,1,0,0,0,-50,0,0,0,0,1,0,0,1,0,0,0
29,34.48275862,13.79310345,79.82,0.153846154,1,0,0,13,-6,1,0,0,0,0,0,0,0,1,0,0
13,84.61538462,7.692307692,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,70.96774194,38.70967742,92.09,0.092975207,1,0,0,484,-1,0,0,0,1,0,0,0,0,0,0,1
16,0.0,0.0,160.22,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33,18.18181818,15.15151515,32.24,0.0,1,0,0,0,-21,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,61.75,0.011363636,0,0,0,528,-313,0,0,0,0,1,0,0,0,0,1,0
47,6.382978723,0.0,95.85,0.043478261,0,0,0,161,-4,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,84.58,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,17.64705882,2.941176471,95.45,0.25,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,0.0,130.25,0.018571429,0,0,0,700,-155,0,1,0,0,0,0,0,0,0,1,0
51,45.09803922,3.921568627,74.36,0.031858407,0,0,0,565,0,1,0,0,0,0,0,0,0,1,0,0
30,53.33333333,26.66666667,68.77,0.1,1,0,0,70,-1,0,0,0,0,0,1,0,0,0,0,1
18,11.11111111,0.0,40.02,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.0,0.0,136.91,0.0,1,0,0,0,-83,0,0,1,0,0,0,0,1,0,0,0
29,3.448275862,0.0,89.3,0.0,1,0,0,0,-82,0,0,0,0,1,0,0,0,0,1,0
1,100.0,100.0,49.91,0.142857143,1,0,0,14,-9,0,0,0,0,0,1,0,0,1,0,0
10,10.0,0.0,87.56,0.082474227,1,0,0,97,-14,0,0,0,0,1,0,0,0,0,0,1
37,35.13513514,0.0,40.25,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44,18.18181818,0.0,199.08,0.008403361,0,0,0,357,-1,0,0,0,0,0,1,0,0,0,1,0
34,2.941176471,0.0,56.54,0.0,1,0,0,0,-80,0,0,0,0,0,1,0,0,0,1,0
3,66.66666667,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17,35.29411765,11.76470588,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,0.0,0.0,247.34,0.115384615,0,0,0,286,-79,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0.0,61.75,0.015873016,1,0,0,252,0,0,0,0,0,0,0,1,0,1,0,0
8,75.0,0.0,138.05,0.046470063,0,0,0,1119,-31,0,1,0,0,0,0,0,0,0,1,0
0,0.0,0.0,89.54,0.01529052,0,0,0,654,0,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,65.61,0.25,0,0,0,8,-14,0,0,0,0,0,1,0,0,0,0,1
32,0.0,0.0,40.02,0.0,1,0,0,0,-8,1,0,0,0,0,0,0,0,1,0,0
32,6.25,3.125,36.0,0.003809524,0,0,0,525,19,0,0,0,1,0,0,0,0,0,0,1
42,0.0,0.0,53.53,0.0,1,0,0,0,-10,0,1,0,0,0,0,0,0,1,0,0
34,35.29411765,14.70588235,84.7,0.073170732,1,0,0,41,0,0,1,0,0,0,0,0,0,1,0,0
47,8.510638298,0.0,160.59,0.016233766,0,0,0,308,0,0,1,0,0,0,0,0,0,0,1,0
24,12.5,8.333333333,58.68,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43,11.62790698,2.325581395,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,34.61538462,3.846153846,71.59,0.142857143,1,0,0,14,-6,0,0,0,0,0,1,0,1,0,0,0
39,20.51282051,5.128205128,177.08,0.171428571,1,1,1,70,-5,0,0,0,0,0,0,1,0,0,0,1
56,5.357142857,0.0,92.07,0.048387097,1,0,0,186,-6,1,0,0,0,0,0,0,0,1,0,0
37,0.0,0.0,48.5,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,64.0,8.0,50.34,0.0,1,0,0,0,-4,1,0,0,0,0,0,0,0,1,0,0
44,4.545454545,0.0,36.13,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
49,16.32653061,6.12244898,139.78,0.0,0,0,0,0,-286,1,0,0,0,0,0,0,0,1,0,0
8,75.0,25.0,40.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6,100.0,0.0,52.21,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39,5.128205128,5.128205128,40.02,0.2,1,0,0,10,-11,0,0,0,0,0,1,0,0,0,0,1
33,6.060606061,0.0,44.28,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0.0,0.0,50.36,0.0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,0,0
28,3.571428571,0.0,45.02,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
45,0.0,0.0,95.45,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48,4.166666667,0.0,75.42,0.016494845,0,0,0,485,-285,0,1,0,0,0,0,0,0,0,1,0
3,100.0,0.0,80.38,0.033613445,0,0,0,952,-290,1,0,0,0,0,0,0,0,0,1,0
29,17.24137931,6.896551724,59.72,0.0,1,0,0,0,-13,0,0,0,0,1,0,0,1,0,0,0
3,66.66666667,66.66666667,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,73.17073171,9.756097561,80.3,0.055555556,1,1,0,54,0,1,0,0,0,0,0,0,0,1,0,0
26,65.38461538,38.46153846,76.04,0.133333333,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0
41,43.90243902,2.43902439,119.3,0.020887728,0,0,0,766,-23,0,1,0,0,0,0,0,0,1,0,0
7,85.71428571,14.28571429,79.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10,90.0,10.0,31.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0.0,73.51,0.013651877,0,0,0,293,-126,0,1,0,0,0,0,0,0,0,1,0
33,9.090909091,3.03030303,42.3,0.046511628,1,0,0,43,-2,0,0,0,0,0,1,0,0,0,1,0
40,50.0,5.0,143.28,0.038990826,0,0,0,872,-1,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0.0,53.2,0.166666667,1,0,0,12,-25,0,0,0,0,0,1,0,0,1,0,0
35,5.714285714,0.0,14.74,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38,39.47368421,7.894736842,47.83,0.042553191,1,0,0,47,-46,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0.0,28.62,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,13.33333333,6.666666667,26.26,0.0,1,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,1
21,9.523809524,4.761904762,29.0,0.0,1,0,0,0,-27,0,0,0,0,1,0,0,0,0,0,1
0,0.0,0.0,33.77,0.007157464,1,0,0,978,-10,0,0,0,0,1,0,0,0,0,1,0
41,31.70731707,9.756097561,84.63,0.0,1,0,0,0,-13,1,0,0,0,0,0,0,0,0,1,0
45,0.0,0.0,85.33,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.0,0.0,27.28,0.0,0,0,0,0,-363,0,1,0,0,0,0,0,0,1,0,0
32,96.875,37.5,96.41,0.07948244,0,0,1,541,39,0,0,0,1,0,0,0,0,0,0,1
25,8.0,8.0,45.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
45,4.444444444,0.0,149.66,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
45,2.222222222,0.0,39.38,0.0,1,0,0,0,-14,0,0,1,0,0,0,0,0,0,0,1
35,77.14285714,37.14285714,78.41,0.0,1,0,0,0,-104,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,110.06,0.025531915,0,0,0,235,-274,0,1,0,0,0,0,0,0,0,1,0
29,37.93103448,10.34482759,36.8,0.038095238,1,0,0,105,0,1,0,0,0,0,0,0,0,0,0,1
38,47.36842105,0.0,53.64,0.0,0,0,0,0,-12,1,0,0,0,0,0,0,0,0,1,0
33,27.27272727,6.060606061,40.02,0.0,1,0,0,0,-7,0,0,0,0,1,0,0,0,1,0,0
19,100.0,47.36842105,74.82,0.25,1,0,0,8,-26,0,0,0,0,0,0,1,0,1,0,0
6,100.0,0.0,64.97,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,100.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,58.04,0.0,1,0,0,0,-2,0,0,0,0,0,1,0,0,0,0,1
45,2.222222222,0.0,117.84,0.25,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0
33,48.48484848,0.0,24.51,0.181818182,1,0,0,22,0,0,1,0,0,0,0,0,0,0,0,1
26,7.692307692,0.0,58.02,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
7,100.0,42.85714286,35.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38,2.631578947,2.631578947,127.82,0.210526316,1,0,0,19,-2,1,0,0,0,0,0,0,0,0,0,1
9,100.0,33.33333333,40.02,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7,42.85714286,14.28571429,31.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
43,9.302325581,4.651162791,20.88,0.0,1,0,0,0,-68,0,0,0,0,0,1,0,0,0,0,1
36,8.333333333,0.0,63.78,0.0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,1
37,2.702702703,2.702702703,85.88,0.0,1,0,0,0,-8,0,1,0,0,0,0,0,0,1,0,0
40,17.5,2.5,40.0,0.0,1,0,1,0,-2,0,1,0,0,0,0,0,0,0,0,1
31,58.06451613,9.677419355,44.27,0.0,1,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,1
39,15.38461538,5.128205128,99.65,0.0,1,0,0,0,-34,0,0,0,0,1,0,0,1,0,0,0
42,2.380952381,0.0,59.12,0.0,1,0,0,0,-3,1,0,0,0,0,0,0,0,1,0,0
32,21.875,12.5,61.56,0.0,1,0,0,0,-86,0,0,0,0,0,0,1,0,0,0,1
25,68.0,8.0,56.41,0.08,1,0,0,25,-18,0,0,0,0,1,0,0,0,0,0,1
18,0.0,0.0,132.31,0.027472527,0,0,0,364,-7,0,1,0,0,0,0,0,0,0,1,0
41,7.317073171,4.87804878,40.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
33,6.060606061,0.0,40.25,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30,23.33333333,0.0,75.86,0.042857143,0,0,0,70,-297,0,1,0,0,0,0,0,0,0,1,0
1,100.0,100.0,40.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,0.0,0.0,50.84,0.045977011,0,0,0,87,0,0,1,0,0,0,0,0,0,0,1,0
43,4.651162791,2.325581395,40.02,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,85.71428571,57.14285714,38.25,0.166666667,0,1,0,18,-1294,0,1,0,0,0,0,0,0,0,1,0
32,18.75,9.375,44.29,0.666666667,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1
40,27.5,15.0,25.28,0.109090909,1,1,0,110,-1,0,0,0,0,0,0,1,0,1,0,0
44,20.45454545,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,16.66666667,8.333333333,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35,8.571428571,2.857142857,69.21,0.0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,1
35,2.857142857,2.857142857,45.65,0.0,1,0,0,0,-4,0,0,0,0,0,1,0,0,0,1,0
36,8.333333333,0.0,40.02,0.0,1,0,0,0,-12,1,0,0,0,0,0,0,0,1,0,0
57,7.01754386,5.263157895,100.24,0.083254494,1,0,1,1057,-573,0,0,0,0,0,1,0,0,0,1,0
29,0.0,0.0,40.2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48,8.333333333,0.0,89.36,0.0,1,0,0,0,-20,0,0,0,0,1,0,0,1,0,0,0
0,0.0,0.0,51.01,0.057142857,0,0,0,70,39,0,0,0,1,0,0,0,0,0,0,1
47,0.0,0.0,96.72,0.032876712,1,0,0,365,-11,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0.0,50.94,0.0,1,0,0,0,-8,0,0,0,0,1,0,0,0,0,0,1
15,6.666666667,0.0,53.44,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,23.80952381,19.04761905,41.72,0.039215686,1,0,0,51,0,0,0,0,0,0,1,0,0,0,0,1
46,65.2173913,10.86956522,69.75,0.021251476,0,0,0,847,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0.0,24.8,0.111486486,1,0,0,296,0,0,0,0,0,1,0,0,0,1,0,0
46,19.56521739,0.0,119.08,0.08974359,1,0,0,78,0,0,0,0,0,1,0,0,0,1,0,0
40,57.5,15.0,159.98,0.043478261,1,0,0,69,-32,0,1,0,0,0,0,0,0,0,0,1
60,6.666666667,3.333333333,65.88,0.036900369,0,1,0,271,0,0,0,0,0,0,1,0,0,1,0,0
57,33.33333333,0.0,129.75,0.036504425,0,0,0,904,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,49.74,0.033898305,0,0,0,177,-63,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0.0,72.54,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
44,6.818181818,0.0,89.68,0.0,0,0,0,0,-6,0,1,0,0,0,0,0,0,1,0,0
45,0.0,0.0,68.93,0.0,0,0,0,0,-30,1,0,0,0,0,0,0,0,0,1,0
40,35.0,5.0,93.7,0.0,0,0,0,0,-688,0,1,0,0,0,0,0,0,0,1,0
35,0.0,0.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16,0.0,0.0,51.0,0.0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,1,0
34,8.823529412,2.941176471,78.9,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,0.0,0.0,67.21,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,40.0,20.0,40.02,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,180.7,0.0,0,0,0,0,-25,0,0,0,0,0,0,1,0,1,0,0
30,76.66666667,6.666666667,36.22,0.0,1,0,0,0,-30,0,0,0,0,0,1,0,0,0,0,1
0,0.0,0.0,52.6,0.0,0,0,0,0,-34,0,1,0,0,0,0,0,0,1,0,0
0,0.0,0.0,58.23,0.056603774,0,0,0,53,-3,0,0,0,0,0,1,0,0,0,1,0
59,47.45762712,28.81355932,67.18,0.085185185,1,1,0,810,-455,0,1,0,0,0,0,0,0,0,1,0
44,0.0,0.0,40.02,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,8.571428571,2.857142857,32.23,0.0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,1
45,2.222222222,2.222222222,37.34,0.178571429,1,1,0,28,0,0,0,0,0,1,0,0,0,1,0,0
36,47.22222222,2.777777778,88.42,0.125,0,0,0,16,-7,0,0,0,0,0,1,0,0,0,0,1
1,100.0,0.0,111.09,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
14,14.28571429,0.0,40.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.0,0.0,66.55,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,9.375,3.125,40.2,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.0,0.0,80.72,0.0375,1,0,0,1440,0,0,1,0,0,0,0,0,0,0,1,0
48,10.41666667,6.25,60.7,0.015151515,0,0,0,198,-235,0,0,0,0,0,0,1,0,0,0,1
34,20.58823529,5.882352941,40.2,0.0,1,1,0,0,-3,1,0,0,0,0,0,0,0,0,1,0
47,0.0,0.0,42.13,0.014336918,0,0,0,279,-29,1,0,0,0,0,0,0,0,1,0,0
45,35.55555556,13.33333333,48.34,0.063636364,1,1,0,110,0,0,0,0,0,0,0,1,0,1,0,0
44,11.36363636,0.0,177.92,0.0,0,0,0,0,-1091,0,0,0,0,1,0,0,0,0,1,0
43,30.23255814,9.302325581,71.88,0.0,1,0,0,0,-2,0,0,0,0,0,1,0,0,1,0,0
46,8.695652174,2.173913043,40.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,78.78787879,0.0,64.53,0.028571429,0,0,0,70,0,0,1,0,0,0,0,0,0,0,0,1
42,4.761904762,4.761904762,32.5,0.0,1,0,0,0,-36,0,0,0,0,0,1,0,1,0,0,0
11,45.45454545,18.18181818,29.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
42,4.761904762,0.0,79.77,0.0,0,0,0,0,-94,0,0,0,0,0,1,0,0,0,0,1
